coded_id,road,intersection,severity,crash_date,movement,veh1,veh1_c,veh2,veh2_c,road_wet,road_curve,light,junction,lat,lng
607369,TOM PARKER AVENUE,0,N,1991-01-05,MD,M,,V,,D,C,B,D,-39.500771,176.892899
967439,TOM PARKER AVENUE,1,N,2012-01-22,GD,C,331-387-402,C,,D,S,B,T,-39.500446,176.891556
1146680,TOM PARKER AVENUE,1,M,2018-02-17,MG,P,,B,371-671,D,S,B,T,-39.500446,176.891556
557669,TOM PARKER AVENUE,1,M,1990-05-02,LB,M,,C,303-381,D,S,B,D,-39.500446,176.891556
868451,TOM PARKER AVENUE,0,N,1999-06-10,EA,C,129-363,C,,D,S,B,N,-39.500393,176.891342
1233122,TOM PARKER AVENUE,0,N,2020-03-22,EA,U,103-129,C,,D,S,D,N,-39.500191,176.890487
1301200,TOM PARKER AVENUE,0,N,2021-11-13,EA,C,103-129,T,,D,S,B,N,-39.5002,176.890506
838865,TOMOANA ROAD,1,N,1998-12-16,HA,C,301,C,,D,S,B,X,-39.635132,176.839661
1235503,TOMOANA ROAD,0,N,2020-02-06,EA,C,129,4,,D,S,B,N,-39.634842,176.840077
804899,TOMOANA ROAD,1,N,1997-08-29,HA,C,,C,,D,S,D,X,-39.635132,176.839661
418227,TOMOANA ROAD,1,M,1983-07-29,HA,C,,C,301,D,S,O,X,-39.635132,176.839661
1051434,TOMOANA ROAD,1,N,2015-05-09,GD,4,181-331,C,,D,S,B,X,-39.635132,176.839661
187833,TOMOANA ROAD,0,M,2005-05-19,MD,M,,C,371,D,S,B,D,-39.635246,176.839493
450290,TOMOANA ROAD,1,S,1985-08-19,HA,C,112-402,C,301,D,S,O,X,-39.635132,176.839661
495303,TOMOANA ROAD,0,N,1987-05-17,CB,C,,,,D,S,D,N,-39.635994,176.838318
526518,TOMOANA ROAD,1,M,1989-04-07,HA,S,,C,301-370,D,S,B,X,-39.635132,176.839661
884483,TOMOANA ROAD,0,M,2010-03-28,CB,C,103,,,D,S,D,N,-39.635414,176.839218
1234513,TOMOANA ROAD,0,M,2020-06-10,MC,C,,C,371,D,S,T,N,-39.635332,176.839367
495262,TOMOANA ROAD,1,N,1987-05-06,DJ,T,,,,D,S,B,X,-39.635132,176.839661
5670,TOMOANA ROAD,1,S,2000-10-21,HA,V,301-351,C,,D,S,B,X,-39.635132,176.839661
748785,TOMOANA ROAD,1,M,1996-01-15,HA,C,301,C,,D,S,O,X,-39.635132,176.839661
1244656,TOMOANA ROAD,0,M,2020-09-25,LO,S,110-204,4,102,D,S,B,D,-39.635476,176.839122
1250098,TOMOANA ROAD,0,M,2020-12-08,EA,C,103-112-195,C,,D,S,T,N,-39.63529,176.839431
1298529,TOMOANA ROAD,1,N,2021-10-07,HA,C,102,C,102-301-330,W,S,O,X,-39.635182,176.839592
592452,TOMOANA ROAD,1,M,1991-12-06,HA,C,,C,102-301,D,S,T,X,-39.635132,176.839661
430527,TOMOANA ROAD,1,M,1984-06-15,AF,C,,S,120-524,D,S,B,T,-39.629108,176.849091
652517,TOMOANA ROAD,0,M,1993-02-09,AA,S,352-371,C,,D,S,O,N,-39.629025,176.849228
1110172,TOMOANA ROAD,1,M,2017-06-08,KA,S,,C,363,D,S,B,T,-39.629108,176.849091
137906,TOMOANA ROAD,0,N,2003-08-25,FD,C,181,C,,D,S,B,N,-39.629192,176.848953
904483,TOMOANA ROAD,1,N,2010-06-12,EA,C,129,C,,D,S,D,T,-39.629108,176.849091
1054009,TOMOANA ROAD,0,N,2015-07-11,MC,C,,C,371,D,S,B,N,-39.628994,176.849274
576763,TOMOANA ROAD,1,N,1990-03-10,GB,C,,C,,W,S,O,D,-39.629108,176.849091
1056101,TOMOANA ROAD,0,N,2015-07-25,KB,C,,C,,D,S,B,D,-39.628822,176.849548
969060,TOMOANA ROAD,0,N,2012-05-19,MC,C,,C,330-371,D,S,B,N,-39.628822,176.849548
641547,TOMOANA ROAD,1,N,1992-09-07,KA,C,,C,,W,S,O,T,-39.629108,176.849091
468424,TOMOANA ROAD,1,M,1986-05-22,GD,C,330,C,,D,S,O,T,-39.629753,176.848099
506501,TOMOANA ROAD,1,M,1988-05-18,LB,M,,C,101-303-370,D,S,T,T,-39.629753,176.848099
1112787,TOMOANA ROAD,1,M,2017-09-13,GD,C,331,C,,D,S,B,T,-39.629753,176.848099
1151124,TOMOANA ROAD,1,M,2018-07-20,GD,C,102-359,C,102,D,S,D,T,-39.629753,176.848099
468420,TOMOANA ROAD,1,M,1986-05-16,GE,M,160,C,371,D,S,B,T,-39.629753,176.848099
477935,TOMOANA ROAD,1,N,1986-06-24,JA,C,,,,D,S,B,T,-39.629753,176.848099
495246,TOMOANA ROAD,1,N,1987-05-22,JA,C,,,,W,S,O,T,-39.629753,176.848099
96175,TOMOANA ROAD,1,N,2002-04-29,GD,V,352,C,,D,S,T,T,-39.629753,176.848099
138044,TOMOANA ROAD,1,N,2003-09-16,GE,C,160,C,,D,S,D,X,-39.629753,176.848099
1014125,TOMOANA ROAD,1,S,2014-09-23,LB,P,,C,303-375,D,C,D,T,-39.629753,176.848099
1146805,TOMOANA ROAD,0,M,2018-03-19,MA,V,102,V,371,D,S,B,T,-39.62981,176.848007
1086688,TOMOANA ROAD,1,N,2016-05-15,GD,C,181-331,C,,D,S,B,T,-39.629753,176.848099
227063,TOMOANA ROAD,1,M,2006-09-01,NA,C,,,,D,S,B,T,-39.629753,176.848099
268383,TOMOANA ROAD,0,M,2007-12-06,GA,C,181,C,,W,S,O,D,-39.62397,176.857376
918844,TOMOANA ROAD,1,M,2011-03-22,EE,S,,C,330-359-371,W,S,D,T,-39.623817,176.857635
1254490,TOMOANA ROAD,1,N,2020-09-01,EA,Z,129,C,,D,C,B,T,-39.623904,176.85748
172023,TOMOANA ROAD,1,N,2004-04-23,DJ,V,133,C,,D,S,T,T,-39.623806,176.857635
289819,TOMOANA ROAD,1,N,2007-04-25,GE,C,160,C,,D,S,B,T,-39.623806,176.857635
266060,TOMOANA ROAD,0,M,2007-03-30,EA,C,129,V,,D,S,B,N,-39.624359,176.85672
289918,TOMOANA ROAD,1,N,2007-04-25,MC,C,,C,371,D,S,B,T,-39.623806,176.857635
703395,TOMOANA ROAD,1,N,1994-08-19,GD,C,,C,,D,S,B,T,-39.623806,176.857635
1184183,TOMOANA ROAD,0,S,2019-05-02,CC,C,102-108-112-125,C,,D,S,D,N,-39.624386,176.85672
37114,TOMOANA ROAD,1,S,2001-04-12,DG,C,101-410,,,D,S,D,T,-39.630066,176.847595
488668,TOMOANA ROAD,1,M,1987-07-16,LB,C,,C,303-353-370,D,S,O,T,-39.630066,176.847595
715249,TOMOANA ROAD,1,S,1995-02-27,GD,C,103-191-330,C,,D,S,O,T,-39.630066,176.847595
716863,TOMOANA ROAD,1,M,1995-08-07,JA,V,,C,309,D,S,O,T,-39.630066,176.847595
150075,TOMOANA ROAD,1,S,2004-03-07,BB,V,124,S,,D,S,O,T,-39.630066,176.847595
187372,TOMOANA ROAD,0,M,2005-04-16,AD,C,112-132,,,D,S,D,N,-39.63018,176.847412
700568,TOMOANA ROAD,1,N,1994-01-26,JA,C,,C,,W,S,O,T,-39.630066,176.847595
869776,TOMOANA ROAD,1,N,1999-08-30,GD,C,331-351,C,,D,S,B,T,-39.630066,176.847595
1165202,TOMOANA ROAD,1,N,2018-05-14,GD,C,102-330-331,C,102,D,S,O,T,-39.630066,176.847595
576725,TOMOANA ROAD,1,N,1990-04-29,DG,C,,,,W,S,D,T,-39.630066,176.847595
75185,TOMOANA ROAD,1,M,2002-08-14,HA,C,,C,321,D,S,O,X,-39.632679,176.843506
328666,TOMOANA ROAD,1,N,2008-01-15,KB,C,,C,301-375,D,S,B,X,-39.632679,176.843506
369447,TOMOANA ROAD,1,N,2009-06-04,HA,4,301-375,P,,D,S,B,X,-39.632679,176.843506
458503,TOMOANA ROAD,1,N,1985-09-06,HA,C,,,,W,S,B,X,-39.632679,176.843506
868633,TOMOANA ROAD,1,N,1999-07-05,HA,C,,C,301,D,S,B,X,-39.632679,176.843506
1122419,TOMOANA ROAD,1,N,2017-03-27,HA,C,,C,301-375,W,S,B,X,-39.632679,176.843506
1142555,TOMOANA ROAD,1,N,2017-12-14,HA,C,102,C,321,D,S,O,X,-39.632679,176.843506
1235722,TOMOANA ROAD,1,N,2020-05-15,HA,C,102,C,102-301-375-642,D,S,B,X,-39.6327,176.843464
289039,TOMOANA ROAD,1,N,2007-03-08,HA,C,301-375,C,,D,S,B,X,-39.632679,176.843506
621875,TOMOANA ROAD,1,M,1992-03-03,HA,M,321,C,,W,S,O,X,-39.632679,176.843506
704102,TOMOANA ROAD,0,N,1994-10-13,EA,S,,C,,D,S,D,N,-39.633144,176.842789
971771,TOMOANA ROAD,1,N,2012-10-27,HA,C,,C,301-375,D,S,B,X,-39.632679,176.843506
58313,TOMOANA ROAD,1,N,2001-04-16,HA,C,301,C,,D,S,B,X,-39.632679,176.843506
370670,TOMOANA ROAD,1,N,2009-07-02,HA,4,321-377,C,,D,S,B,X,-39.632679,176.843506
621966,TOMOANA ROAD,1,S,1992-03-13,NB,C,,,,D,S,B,X,-39.632679,176.843506
996254,TOMOANA ROAD,1,N,2013-04-16,HA,C,,C,301-381,W,S,O,X,-39.632679,176.843506
1069781,TOMOANA ROAD,1,M,2016-03-19,GD,C,331-357,C,,D,S,B,X,-39.632679,176.843506
1156711,TOMOANA ROAD,1,N,2018-01-18,HA,V,102,C,102-321-375,W,S,O,X,-39.632679,176.843506
151836,TOMOANA ROAD,1,M,2004-11-22,HA,C,,C,301-353-375,D,S,B,X,-39.632679,176.843506
332176,TOMOANA ROAD,1,N,2008-07-04,LB,C,386,C,,D,S,D,X,-39.632679,176.843506
334059,TOMOANA ROAD,1,N,2008-10-19,HA,C,,C,301-375,D,S,B,X,-39.632679,176.843506
785390,TOMOANA ROAD,1,M,1997-12-11,HA,C,301,M,,D,S,B,X,-39.632679,176.843506
347297,TOMOANA ROAD,1,M,2009-05-18,HA,C,,C,301-375,D,S,B,X,-39.632679,176.843506
702590,TOMOANA ROAD,1,N,1994-06-24,HA,C,,T,,D,S,O,X,-39.632679,176.843506
684570,TOMOANA ROAD,0,M,1994-10-09,NB,C,,,,D,S,B,N,-39.632965,176.843048
902730,TOMOANA ROAD,1,N,2010-02-18,HA,C,103-301,4,,D,S,B,X,-39.632679,176.843506
25686,TOMOANA ROAD,1,N,2000-09-18,BC,C,111-122,C,,D,S,B,X,-39.632679,176.843506
134167,TOMOANA ROAD,1,N,2003-02-04,HA,C,321-334-358,C,,W,S,O,X,-39.632679,176.843506
607518,TOMOANA ROAD,0,N,1991-01-25,CC,C,,C,,D,S,O,N,-39.632793,176.843323
1212012,TOMOANA ROAD,1,M,2019-12-06,HA,C,102,C,102-301,D,S,B,X,-39.632717,176.843445
638719,TOMOANA ROAD,0,N,1992-02-19,MA,T,,C,,D,S,B,N,-39.632793,176.843323
139690,TOMOANA ROAD,0,N,2003-12-30,MB,C,,C,371-507,W,S,O,N,-39.628613,176.849884
529030,TOMOANA ROAD,0,S,1989-12-09,CB,C,101-129,,,D,S,D,N,-39.62719,176.852127
835182,TOMOANA ROAD,0,N,1998-05-23,MO,C,103-371,C,,W,S,D,N,-39.628216,176.85051
995711,TOMOANA ROAD,1,N,2013-03-06,HA,C,,C,322-334,D,C,B,X,-39.62833,176.850327
254247,TOMOANA ROAD,0,N,2006-12-07,MA,V,,C,350-371,D,S,B,N,-39.628216,176.85051
1045185,TOMOANA ROAD,1,M,2015-12-20,FE,V,112-412,C,,D,S,B,X,-39.62833,176.850327
95903,TOMOANA ROAD,1,N,2002-01-09,HA,V,322-334,C,,D,S,B,X,-39.62833,176.850327
135222,TOMOANA ROAD,1,N,2003-05-02,GF,T,171-333-371-386,C,,D,S,B,X,-39.62833,176.850327
386246,TOMOANA ROAD,0,M,1980-07-23,GC,M,,C,371,W,S,O,N,-39.628216,176.85051
682873,TOMOANA ROAD,1,S,1994-03-11,DH,C,111-131,V,,D,S,B,T,-39.62833,176.850327
783345,TOMOANA ROAD,1,M,1997-03-12,HA,B,,S,322,D,S,B,X,-39.62833,176.850327
1016604,TOMOANA ROAD,0,N,2014-01-28,MA,C,,C,371,D,S,O,N,-39.628242,176.850464
1132305,TOMOANA ROAD,0,N,2017-07-29,MO,V,386,C,,D,S,D,N,-39.628101,176.850693
1161693,TOMOANA ROAD,0,N,2018-03-29,EE,T,102,C,102-353-371,D,S,B,N,-39.628613,176.849884
136538,TOMOANA ROAD,0,N,2003-06-21,MC,C,,C,371-404,D,S,B,N,-39.628471,176.850113
188018,TOMOANA ROAD,1,M,2005-07-08,HA,C,103-113-322,C,,W,S,D,X,-39.62833,176.850327
685328,TOMOANA ROAD,0,M,1994-12-20,EA,S,,C,371,D,S,B,N,-39.628159,176.850601
905030,TOMOANA ROAD,0,N,2010-07-14,MD,C,331,C,,W,S,O,N,-39.628216,176.85051
1013003,TOMOANA ROAD,0,M,2014-10-30,CA,C,410,C,,D,S,B,N,-39.628613,176.849884
469216,TOMOANA ROAD,0,M,1986-07-28,FA,M,181-610,C,,D,S,B,N,-39.628101,176.850693
188257,TOMOANA ROAD,0,M,2005-08-04,FE,S,105-331,V,,D,S,B,T,-39.628441,176.850159
208514,TOMOANA ROAD,0,N,2005-01-13,MO,V,371,C,,D,S,B,X,-39.628273,176.850418
332058,TOMOANA ROAD,0,N,2008-07-18,MC,C,,C,371-377,D,S,O,N,-39.628441,176.850159
493612,TOMOANA ROAD,0,N,1987-01-08,FE,C,330,C,,D,S,B,X,-39.628498,176.850067
268026,TOMOANA ROAD,1,M,2007-11-07,HA,C,,S,300,D,S,O,X,-39.62833,176.850327
335594,TOMOANA ROAD,0,N,2008-10-03,MG,C,,C,371,D,S,B,X,-39.628414,176.850204
512407,TOMOANA ROAD,0,N,1988-02-12,MB,C,,,,D,S,B,N,-39.628044,176.850784
768197,TOMOANA ROAD,1,N,1996-02-21,EA,T,,C,,W,S,O,X,-39.62833,176.850327
871157,TOMOANA ROAD,0,N,1999-11-12,MO,C,371,C,,D,S,B,N,-39.627872,176.851059
111675,TOMOANA ROAD,0,F,2003-01-13,MC,C,,C,371,W,S,O,N,-39.627987,176.850876
134763,TOMOANA ROAD,1,N,2003-04-02,LB,C,303,C,375,D,S,O,X,-39.62833,176.850327
227088,TOMOANA ROAD,1,M,2006-08-17,LB,C,,C,303,D,S,B,X,-39.62833,176.850327
294969,TOMOANA ROAD,1,N,2007-12-04,MA,C,,4,371,D,S,O,X,-39.62833,176.850327
456665,TOMOANA ROAD,0,N,1985-05-15,MB,C,,,,W,S,O,N,-39.62719,176.852127
996990,TOMOANA ROAD,0,N,2013-05-31,MC,C,,C,371,D,S,B,N,-39.627872,176.851059
1100243,TOMOANA ROAD,1,N,2016-11-11,LB,C,,C,103-303,D,S,D,X,-39.62833,176.850327
1123339,TOMOANA ROAD,1,N,2017-04-13,GO,T,170-375,C,,W,S,O,X,-39.62833,176.850327
1160860,TOMOANA ROAD,0,N,2018-03-16,MB,C,,C,386,D,S,B,N,-39.627758,176.851227
1284113,TOMOANA ROAD,0,N,2021-05-20,CC,C,101-112-125,,,D,S,D,N,-39.627703,176.85131
1226942,TOMOANA ROAD,1,N,2019-12-19,DB,U,103-111,C,,D,S,B,X,-39.628288,176.850396
266699,TOMOANA ROAD,1,M,2007-06-18,LB,C,301-387,S,140,D,S,O,R,-39.636509,176.837494
437708,TOMOANA ROAD,0,N,1984-04-17,JA,C,,,,D,S,O,D,-39.636051,176.838211
654092,TOMOANA ROAD,0,M,1993-07-20,NA,V,,,,D,S,B,N,-39.63628,176.83786
1069398,TOMOANA ROAD,0,M,2016-02-11,MD,C,200,C,377,D,S,B,D,-39.636223,176.837952
905059,TOMOANA ROAD,0,N,2010-06-26,JA,C,,V,308-357,D,C,B,D,-39.636337,176.837769
995375,TOMOANA ROAD,1,N,2013-01-07,DH,C,131-330,,,D,C,B,R,-39.636509,176.837494
1048207,TOMOANA ROAD,0,N,2015-02-24,EA,C,130-350,C,,D,S,O,N,-39.636337,176.837769
1123763,TOMOANA ROAD,0,N,2017-04-20,FD,C,181-331,C,,D,S,B,N,-39.636368,176.837723
902378,TOMOANA ROAD,0,N,2010-01-17,GD,C,331-352,C,,D,S,D,D,-39.636337,176.837769
333230,TOMOANA ROAD,1,N,2008-09-18,FB,C,331,C,,D,S,D,R,-39.636509,176.837494
997305,TOMOANA ROAD,0,N,2013-06-12,AC,C,371-386,V,,D,S,D,N,-39.636395,176.837677
293153,TOMOANA ROAD,1,N,2007-06-11,FB,C,112-181,V,,W,S,O,R,-39.636509,176.837494
871162,TOMOANA ROAD,0,N,1999-11-27,FD,C,420,C,,D,S,B,R,-39.636452,176.837585
226912,TOMOANA ROAD,1,M,2006-07-28,FB,C,181,C,,D,S,O,T,-39.636509,176.837494
1083759,TOMOANA ROAD,0,N,2016-04-06,FD,C,331,C,,D,S,B,N,-39.63628,176.83786
1175873,TOMOANA ROAD,1,N,2018-10-16,MA,C,102-423,C,,D,S,B,R,-39.636419,176.837636
1226835,TOMOANA ROAD,1,N,2019-12-18,NE,Z,141,,,D,S,B,R,-39.636471,176.83756
867435,TOMOANA ROAD,1,N,1999-04-21,JA,C,,C,375,D,S,B,T,-39.62944,176.848572
60692,TOMOANA ROAD,1,N,2001-07-27,HA,C,301-375,M,,D,S,B,X,-39.635822,176.838593
187197,TOMOANA ROAD,1,M,2005-03-16,HA,M,132-407,C,,D,S,B,X,-39.635822,176.838593
289029,TOMOANA ROAD,1,N,2007-03-05,KA,C,,C,301-375,D,S,B,X,-39.635822,176.838593
455830,TOMOANA ROAD,0,N,1985-03-21,MA,C,,,,D,S,O,N,-39.63554,176.839035
685319,TOMOANA ROAD,1,M,1994-12-23,HA,C,,C,301,D,S,B,X,-39.635822,176.838593
884385,TOMOANA ROAD,1,M,2010-11-29,HA,C,301-375-403,C,,D,S,B,X,-39.635822,176.838593
36840,TOMOANA ROAD,1,M,2001-01-30,LB,S,,C,303-363,D,S,B,X,-39.635822,176.838593
170704,TOMOANA ROAD,1,N,2004-02-08,GE,C,112-157,C,141,D,S,B,X,-39.635822,176.838593
331477,TOMOANA ROAD,1,N,2008-06-16,LB,C,,C,303,W,S,O,X,-39.635822,176.838593
507816,TOMOANA ROAD,1,M,1988-09-15,LB,C,,S,303-370,D,S,B,X,-39.635822,176.838593
606868,TOMOANA ROAD,1,N,1991-01-10,HA,C,,C,,D,S,O,X,-39.635822,176.838593
455685,TOMOANA ROAD,1,N,1985-03-03,LB,C,,,,D,S,B,X,-39.635822,176.838593
1048917,TOMOANA ROAD,1,N,2015-03-13,LB,C,301-330,C,387,D,S,B,X,-39.635822,176.838593
1110179,TOMOANA ROAD,1,M,2017-06-02,HA,C,,C,301-375,W,S,O,X,-39.635822,176.838593
418004,TOMOANA ROAD,1,M,1983-07-01,HA,C,301-370,C,,D,S,O,X,-39.635822,176.838593
418581,TOMOANA ROAD,1,M,1983-08-10,HA,C,301,C,,D,S,O,X,-39.635822,176.838593
577818,TOMOANA ROAD,1,N,1990-07-05,HA,V,,C,,W,S,O,X,-39.635822,176.838593
607439,TOMOANA ROAD,1,N,1991-02-22,HA,C,,C,,D,S,B,X,-39.635822,176.838593
671957,TOMOANA ROAD,1,N,1993-10-01,HA,C,,C,,D,S,B,X,-39.635822,176.838593
703384,TOMOANA ROAD,1,N,1994-07-15,JA,M,,C,,D,S,B,X,-39.635822,176.838593
738110,TOMOANA ROAD,0,N,1995-09-15,EB,C,,C,,D,S,B,N,-39.63554,176.839035
937765,TOMOANA ROAD,1,N,2011-04-07,FD,C,181-331,C,,W,S,D,X,-39.635822,176.838593
247615,TOMOANA ROAD,0,N,2006-01-05,CB,C,103,C,,W,S,O,N,-39.635937,176.838409
527557,TOMOANA ROAD,1,M,1989-07-06,HA,M,,C,301,D,S,B,X,-39.635822,176.838593
672844,TOMOANA ROAD,1,N,1993-12-14,GD,C,,C,,D,S,B,X,-39.635822,176.838593
903529,TOMOANA ROAD,1,N,2010-04-13,LB,C,,4,303,D,S,B,X,-39.635822,176.838593
1032594,TOMOANA ROAD,1,N,2014-11-14,HA,C,,C,301,D,S,B,X,-39.635822,176.838593
136597,TOMOANA ROAD,1,N,2003-07-12,HA,C,,C,301,W,S,O,X,-39.635822,176.838593
176786,TOMOANA ROAD,1,N,2004-12-23,HA,C,,C,301-375,D,S,O,X,-39.635822,176.838593
611923,TOMOANA ROAD,1,N,1991-12-24,GA,C,,C,,D,S,O,X,-39.635822,176.838593
1100736,TOMOANA ROAD,1,N,2016-11-08,HA,C,,C,301,D,S,B,X,-39.635822,176.838593
1305585,TOMOANA ROAD,1,N,2021-12-22,KB,C,102-314-375,C,102,D,S,B,X,-39.635803,176.838577
1289150,TOMOANA ROAD,1,M,2022-01-14,HA,C,102,C,102-301,D,S,B,X,-39.6358,176.838623
1307928,TOMOANA ROAD,1,N,2021-12-30,GD,C,102-331-350,C,102,D,S,D,X,-39.635887,176.838487
907228,TOMOANA ROAD,0,N,2010-10-14,CB,C,500,,,W,S,O,N,-39.62315,176.858749
36733,TOMOANA ROAD,0,M,2001-03-14,BF,C,135,T,,W,C,O,N,-39.6227,176.859482
151482,TOMOANA ROAD,0,M,2004-08-11,DJ,V,102-111,,,D,C,B,N,-39.6227,176.859482
247954,TOMOANA ROAD,0,N,2006-02-01,MG,C,,T,371,D,S,B,D,-39.6283,176.850372
643275,TOMOANA ROAD,0,N,1992-12-28,BC,C,,C,,W,C,O,N,-39.6227,176.859482
74130,TOMOANA ROAD,0,M,2002-05-18,BC,C,101-110-132,T,,W,C,D,N,-39.6227,176.859482
671705,TOMOANA ROAD,0,N,1993-09-25,DJ,C,,,,W,C,D,N,-39.6227,176.859482
750260,TOMOANA ROAD,0,M,1996-07-12,DJ,C,111-131-181,C,131,W,C,D,N,-39.6227,176.859482
700618,TOMOANA ROAD,0,N,1994-02-04,BF,C,,V,,W,C,O,N,-39.6227,176.859482
23016,TOMOANA ROAD,0,N,2000-04-22,DH,C,111-121,,,D,C,O,N,-39.6227,176.859482
639115,TOMOANA ROAD,1,N,1992-03-26,GF,T,,C,,D,S,B,X,-39.634438,176.840759
703041,TOMOANA ROAD,1,N,1994-07-30,LB,C,,C,,W,S,D,X,-39.634438,176.840759
1130789,TOMOANA ROAD,1,N,2017-07-18,HA,C,322,C,322,D,S,B,X,-39.634438,176.840759
1150180,TOMOANA ROAD,1,M,2018-06-17,LB,C,,C,303-334-375,D,S,B,X,-39.634438,176.840759
1162397,TOMOANA ROAD,0,N,2018-02-14,FF,C,102-181-357,V,191,D,S,B,X,-39.634293,176.840988
208572,TOMOANA ROAD,1,N,2005-01-18,HA,C,,C,322-358-375,D,S,B,X,-39.634438,176.840759
556812,TOMOANA ROAD,0,S,1990-02-05,GD,M,330-402,C,,D,S,B,D,-39.634266,176.841034
576864,TOMOANA ROAD,0,N,1990-04-19,MB,C,,C,,D,S,B,N,-39.63398,176.841476
902438,TOMOANA ROAD,1,N,2010-02-17,FE,C,181,C,,D,S,O,X,-39.634438,176.840759
1015912,TOMOANA ROAD,1,N,2014-02-10,HA,C,,C,322,W,S,O,X,-39.634438,176.840759
1109046,TOMOANA ROAD,1,S,2017-05-03,HA,C,322,V,,D,S,B,X,-39.634438,176.840759
23807,TOMOANA ROAD,1,N,2000-05-31,HA,V,322,C,,D,S,B,X,-39.634438,176.840759
95787,TOMOANA ROAD,1,N,2002-01-10,FF,C,135-181,C,,W,S,D,X,-39.634438,176.840759
170350,TOMOANA ROAD,0,N,2004-01-10,EA,C,370,C,,D,S,B,N,-39.634724,176.840302
267408,TOMOANA ROAD,1,M,2007-09-06,AO,C,157-158-381,C,,D,S,D,X,-39.634438,176.840759
918957,TOMOANA ROAD,1,S,2011-04-04,HA,4,,C,322-358-402-517,D,S,D,X,-39.634438,176.840759
1046907,TOMOANA ROAD,1,N,2015-01-28,GD,C,181-331,C,,D,S,B,X,-39.634438,176.840759
1079980,TOMOANA ROAD,1,N,2016-01-27,LB,C,,C,102-303-402,W,S,D,X,-39.634438,176.840759
265768,TOMOANA ROAD,1,M,2007-03-13,LB,C,,C,324-402-421,D,S,D,X,-39.634438,176.840759
294266,TOMOANA ROAD,1,N,2007-10-21,LB,C,,C,303,D,S,B,X,-39.634438,176.840759
642050,TOMOANA ROAD,0,N,1992-10-02,MB,C,,C,,W,S,O,N,-39.634094,176.841293
773468,TOMOANA ROAD,1,N,1996-10-15,HA,C,,C,,D,S,B,X,-39.634438,176.840759
1096891,TOMOANA ROAD,1,N,2016-09-21,HA,C,334,C,334,W,S,D,X,-39.634438,176.840759
150512,TOMOANA ROAD,1,M,2004-04-20,HA,C,,S,322,D,S,O,X,-39.634438,176.840759
172702,TOMOANA ROAD,1,N,2004-05-28,LB,C,,C,303,W,S,O,X,-39.634438,176.840759
329347,TOMOANA ROAD,1,N,2008-03-15,HA,4,322-359,C,,D,S,B,X,-39.634438,176.840759
373979,TOMOANA ROAD,1,N,2009-10-20,HA,C,,C,322,D,S,B,X,-39.634438,176.840759
735804,TOMOANA ROAD,1,N,1995-04-08,LB,C,,C,,W,S,D,X,-39.634438,176.840759
867370,TOMOANA ROAD,1,N,1999-04-01,GA,C,331,C,,D,S,O,X,-39.634438,176.840759
1140033,TOMOANA ROAD,1,N,2017-11-10,HA,C,,V,322-359,D,S,B,X,-39.634438,176.840759
639554,TOMOANA ROAD,1,N,1992-04-27,HA,C,,C,,W,S,O,X,-39.634438,176.840759
642513,TOMOANA ROAD,1,N,1992-11-09,HA,T,,C,,D,S,O,X,-39.634438,176.840759
869719,TOMOANA ROAD,1,N,1999-08-21,BC,C,103-122-431,C,,D,S,D,X,-39.634438,176.840759
1193473,TOMOANA ROAD,1,N,2019-02-03,FE,C,181,C,,D,S,U,X,-39.634468,176.840714
1215898,TOMOANA ROAD,1,N,2019-09-04,HA,C,102-113-322,U,102,W,S,O,X,-39.634434,176.840744
1230631,TOMOANA ROAD,1,M,2020-05-17,CB,C,101-108-129,,,W,S,D,X,-39.634376,176.840875
1247845,TOMOANA ROAD,1,N,2020-07-03,LB,V,375,4,375,D,S,U,X,-39.634406,176.840816
1284006,TOMOANA ROAD,1,N,2021-05-19,LB,C,102,C,102-303-402,D,S,D,X,-39.634422,176.84078
1184448,TOMOANA ROAD,1,N,2019-01-19,LB,C,102,C,102-301,D,S,B,X,-39.634397,176.840814
214389,TOMOANA ROAD,1,N,2005-11-01,LB,C,,4,303-375,D,S,B,X,-39.633476,176.84227
432399,TOMOANA ROAD,1,M,1984-08-02,HA,C,,C,301,D,S,B,X,-39.633476,176.84227
589677,TOMOANA ROAD,0,M,1991-02-16,EA,S,105,C,,D,S,D,N,-39.633762,176.841812
150595,TOMOANA ROAD,1,M,2004-05-19,HA,S,204-312-613,V,,W,S,O,X,-39.633476,176.84227
833403,TOMOANA ROAD,0,N,1998-01-30,GB,C,,C,,D,S,B,D,-39.633194,176.842712
1112678,TOMOANA ROAD,0,M,2017-09-05,EA,C,101,C,,D,S,D,N,-39.633362,176.842453
1313608,TOMOANA ROAD,1,N,2022-02-10,GA,C,102-330,C,102,D,S,B,X,-39.633428,176.842325
385516,TOMOANA ROAD,0,M,1980-11-03,FA,M,351,C,,D,S,B,D,-39.6329,176.843155
544119,TOMOANA ROAD,0,N,1989-06-04,MB,C,,C,,D,S,B,X,-39.633419,176.842361
622575,TOMOANA ROAD,1,M,1992-06-06,GB,V,358,C,,W,S,O,X,-39.633476,176.84227
266455,TOMOANA ROAD,1,M,2007-05-22,HA,C,301-363,T,,D,S,B,X,-39.633476,176.84227
735373,TOMOANA ROAD,0,N,1995-04-07,CC,C,,,,W,S,D,N,-39.633762,176.841812
