"segment_id","leg_name","start_pc","end_pc"
3878,"Bike","0.44419","0.44441"
3879,"Bike","0.44441","0.44463"
3880,"Bike","0.44463","0.44486"
3881,"Bike","0.44486","0.44508"
3882,"Bike","0.44508","0.44530"
3883,"Bike","0.44530","0.44553"
3884,"Bike","0.44553","0.44575"
3885,"Bike","0.44575","0.44599"
3886,"Bike","0.44599","0.44621"
3887,"Bike","0.44621","0.44643"
3888,"Bike","0.44643","0.44666"
3889,"Bike","0.44666","0.44688"
3890,"Bike","0.44688","0.44709"
3891,"Bike","0.44709","0.44732"
3892,"Bike","0.44732","0.44754"
3893,"Bike","0.44754","0.44776"
3894,"Bike","0.44776","0.44799"
3895,"Bike","0.44799","0.44821"
3896,"Bike","0.44821","0.44843"
3897,"Bike","0.44843","0.44866"
3898,"Bike","0.44866","0.44888"
3899,"Bike","0.44888","0.44910"
3900,"Bike","0.44910","0.44933"
3901,"Bike","0.44933","0.44955"
3902,"Bike","0.44955","0.44976"
3903,"Bike","0.44976","0.44999"
3904,"Bike","0.44999","0.45021"
3905,"Bike","0.45021","0.45043"
3906,"Bike","0.45043","0.45066"
3907,"Bike","0.45066","0.45089"
3908,"Bike","0.45089","0.45112"
3909,"Bike","0.45112","0.45133"
3910,"Bike","0.45133","0.45155"
3911,"Bike","0.45155","0.45179"
3912,"Bike","0.45179","0.45201"
3913,"Bike","0.45201","0.45223"
3914,"Bike","0.45223","0.45246"
3915,"Bike","0.45246","0.45267"
3916,"Bike","0.45267","0.45289"
3917,"Bike","0.45289","0.45312"
3918,"Bike","0.45312","0.45334"
3919,"Bike","0.45334","0.45356"
3920,"Bike","0.45356","0.45379"
3921,"Bike","0.45379","0.45401"
3922,"Bike","0.45401","0.45423"
3923,"Bike","0.45423","0.45446"
3924,"Bike","0.45446","0.45468"
3925,"Bike","0.45468","0.45490"
3926,"Bike","0.45490","0.45513"
3927,"Bike","0.45513","0.45535"
3928,"Bike","0.45535","0.45557"
3929,"Bike","0.45557","0.45580"
3930,"Bike","0.45580","0.45603"
3931,"Bike","0.45603","0.45626"
3932,"Bike","0.45626","0.45647"
3933,"Bike","0.45647","0.45669"
3934,"Bike","0.45669","0.45692"
3935,"Bike","0.45692","0.45714"
3936,"Bike","0.45714","0.45736"
3937,"Bike","0.45736","0.45759"
3938,"Bike","0.45759","0.45782"
3939,"Bike","0.45782","0.45804"
3940,"Bike","0.45804","0.45827"
3941,"Bike","0.45827","0.45849"
3942,"Bike","0.45849","0.45872"
3943,"Bike","0.45872","0.45894"
3944,"Bike","0.45894","0.45916"
3945,"Bike","0.45916","0.45937"
3946,"Bike","0.45937","0.45960"
3947,"Bike","0.45960","0.45982"
3948,"Bike","0.45982","0.46005"
3949,"Bike","0.46005","0.46027"
3950,"Bike","0.46027","0.46050"
3951,"Bike","0.46050","0.46072"
3952,"Bike","0.46072","0.46094"
3953,"Bike","0.46094","0.46116"
3954,"Bike","0.46116","0.46139"
3955,"Bike","0.46139","0.46161"
3956,"Bike","0.46161","0.46183"
3957,"Bike","0.46183","0.46206"
3958,"Bike","0.46206","0.46228"
3959,"Bike","0.46228","0.46252"
3960,"Bike","0.46252","0.46274"
3961,"Bike","0.46274","0.46296"
3962,"Bike","0.46296","0.46319"
3963,"Bike","0.46319","0.46341"
3964,"Bike","0.46341","0.46363"
3965,"Bike","0.46363","0.46385"
3966,"Bike","0.46385","0.46407"
3967,"Bike","0.46407","0.46430"
3968,"Bike","0.46430","0.46453"
3969,"Bike","0.46453","0.46475"
3970,"Bike","0.46475","0.46497"
3971,"Bike","0.46497","0.46520"
3972,"Bike","0.46520","0.46542"
3973,"Bike","0.46542","0.46563"
3974,"Bike","0.46563","0.46586"
3975,"Bike","0.46586","0.46609"
3976,"Bike","0.46609","0.46631"
3977,"Bike","0.46631","0.46654"
3978,"Bike","0.46654","0.46676"
3979,"Bike","0.46676","0.46699"
3980,"Bike","0.46699","0.46721"
3981,"Bike","0.46721","0.46743"
3982,"Bike","0.46743","0.46766"
3983,"Bike","0.46766","0.46788"
3984,"Bike","0.46788","0.46810"
3985,"Bike","0.46810","0.46833"
3986,"Bike","0.46833","0.46855"
3987,"Bike","0.46855","0.46877"
3988,"Bike","0.46877","0.46900"
3989,"Bike","0.46900","0.46922"
3990,"Bike","0.46922","0.46944"
3991,"Bike","0.46944","0.46967"
3992,"Bike","0.46967","0.46989"
3993,"Bike","0.46989","0.47011"
3994,"Bike","0.47011","0.47034"
3995,"Bike","0.47034","0.47056"
3996,"Bike","0.47056","0.47079"
3997,"Bike","0.47079","0.47101"
3998,"Bike","0.47101","0.47124"
3999,"Bike","0.47124","0.47148"
4000,"Bike","0.47148","0.47174"
4001,"Bike","0.47174","0.47198"
4002,"Bike","0.47198","0.47223"
4003,"Bike","0.47223","0.47246"
4004,"Bike","0.47246","0.47271"
4005,"Bike","0.47271","0.47296"
4006,"Bike","0.47296","0.47321"
4007,"Bike","0.47321","0.47346"
4008,"Bike","0.47346","0.47369"
4009,"Bike","0.47369","0.47395"
4010,"Bike","0.47395","0.47419"
4011,"Bike","0.47419","0.47444"
4012,"Bike","0.47444","0.47470"
4013,"Bike","0.47470","0.47491"
4014,"Bike","0.47491","0.47517"
4015,"Bike","0.47517","0.47542"
4016,"Bike","0.47542","0.47566"
4017,"Bike","0.47566","0.47592"
4018,"Bike","0.47592","0.47618"
4019,"Bike","0.47618","0.47641"
4020,"Bike","0.47641","0.47668"
4021,"Bike","0.47668","0.47693"
4022,"Bike","0.47693","0.47723"
4023,"Bike","0.47723","0.47751"
4024,"Bike","0.47751","0.47779"
4025,"Bike","0.47779","0.47806"
4026,"Bike","0.47806","0.47831"
4027,"Bike","0.47831","0.47855"
4028,"Bike","0.47855","0.47882"
4029,"Bike","0.47882","0.47908"
4030,"Bike","0.47908","0.47936"
4031,"Bike","0.47936","0.47960"
4032,"Bike","0.47960","0.47987"
4033,"Bike","0.47987","0.48011"
4034,"Bike","0.48011","0.48035"
4035,"Bike","0.48035","0.48059"
4036,"Bike","0.48059","0.48082"
4037,"Bike","0.48082","0.48105"
4038,"Bike","0.48105","0.48128"
4039,"Bike","0.48128","0.48150"
4040,"Bike","0.48150","0.48174"
4041,"Bike","0.48174","0.48196"
4042,"Bike","0.48196","0.48217"
4043,"Bike","0.48217","0.48239"
4044,"Bike","0.48239","0.48260"
4045,"Bike","0.48260","0.48281"
4046,"Bike","0.48281","0.48301"
4047,"Bike","0.48301","0.48322"
4048,"Bike","0.48322","0.48343"
4049,"Bike","0.48343","0.48364"
4050,"Bike","0.48364","0.48384"
4051,"Bike","0.48384","0.48405"
4052,"Bike","0.48405","0.48425"
4053,"Bike","0.48425","0.48447"
4054,"Bike","0.48447","0.48468"
4055,"Bike","0.48468","0.48489"
4056,"Bike","0.48489","0.48511"
4057,"Bike","0.48511","0.48534"
4058,"Bike","0.48534","0.48556"
4059,"Bike","0.48556","0.48578"
4060,"Bike","0.48578","0.48601"
4061,"Bike","0.48601","0.48623"
4062,"Bike","0.48623","0.48645"
4063,"Bike","0.48645","0.48668"
4064,"Bike","0.48668","0.48691"
4065,"Bike","0.48691","0.48714"
4066,"Bike","0.48714","0.48736"
4067,"Bike","0.48736","0.48758"
4068,"Bike","0.48758","0.48781"
4069,"Bike","0.48781","0.48803"
4070,"Bike","0.48803","0.48824"
4071,"Bike","0.48824","0.48847"
4072,"Bike","0.48847","0.48869"
4073,"Bike","0.48869","0.48891"
4074,"Bike","0.48891","0.48914"
4075,"Bike","0.48914","0.48936"
4076,"Bike","0.48936","0.48958"
4077,"Bike","0.48958","0.48981"
4078,"Bike","0.48981","0.49003"
4079,"Bike","0.49003","0.49025"
4080,"Bike","0.49025","0.49048"
4081,"Bike","0.49048","0.49070"
4082,"Bike","0.49070","0.49092"
4083,"Bike","0.49092","0.49115"
4084,"Bike","0.49115","0.49138"
4085,"Bike","0.49138","0.49161"
4086,"Bike","0.49161","0.49183"
4087,"Bike","0.49183","0.49205"
4088,"Bike","0.49205","0.49228"
4089,"Bike","0.49228","0.49250"
4090,"Bike","0.49250","0.49272"
4091,"Bike","0.49272","0.49295"
4092,"Bike","0.49295","0.49317"
4093,"Bike","0.49317","0.49339"
4094,"Bike","0.49339","0.49362"
4095,"Bike","0.49362","0.49384"
4096,"Bike","0.49384","0.49407"
4097,"Bike","0.49407","0.49429"
4098,"Bike","0.49429","0.49451"
4099,"Bike","0.49451","0.49474"
4100,"Bike","0.49474","0.49496"
4101,"Bike","0.49496","0.49518"
4102,"Bike","0.49518","0.49541"
4103,"Bike","0.49541","0.49563"
4104,"Bike","0.49563","0.49585"
4105,"Bike","0.49585","0.49608"
4106,"Bike","0.49608","0.49630"
4107,"Bike","0.49630","0.49652"
4108,"Bike","0.49652","0.49675"
4109,"Bike","0.49675","0.49697"
4110,"Bike","0.49697","0.49719"
4111,"Bike","0.49719","0.49742"
4112,"Bike","0.49742","0.49764"
4113,"Bike","0.49764","0.49787"
4114,"Bike","0.49787","0.49809"
4115,"Bike","0.49809","0.49831"
4116,"Bike","0.49831","0.49854"
4117,"Bike","0.49854","0.49876"
4118,"Bike","0.49876","0.49898"
4119,"Bike","0.49898","0.49921"
4120,"Bike","0.49921","0.49943"
4121,"Bike","0.49943","0.49965"
4122,"Bike","0.49965","0.49987"
4123,"Bike","0.49987","0.50009"
4124,"Bike","0.50009","0.50031"
4125,"Bike","0.50031","0.50054"
4126,"Bike","0.50054","0.50075"
4127,"Bike","0.50075","0.50097"
4128,"Bike","0.50097","0.50120"
4129,"Bike","0.50120","0.50142"
4130,"Bike","0.50142","0.50163"
4131,"Bike","0.50163","0.50186"
4132,"Bike","0.50186","0.50208"
4133,"Bike","0.50208","0.50230"
4134,"Bike","0.50230","0.50253"
4135,"Bike","0.50253","0.50274"
4136,"Bike","0.50274","0.50296"
4137,"Bike","0.50296","0.50319"
4138,"Bike","0.50319","0.50341"
4139,"Bike","0.50341","0.50362"
4140,"Bike","0.50362","0.50384"
4141,"Bike","0.50384","0.50407"
4142,"Bike","0.50407","0.50429"
4143,"Bike","0.50429","0.50450"
4144,"Bike","0.50450","0.50473"
4145,"Bike","0.50473","0.50495"
4146,"Bike","0.50495","0.50516"
4147,"Bike","0.50516","0.50539"
4148,"Bike","0.50539","0.50561"
4149,"Bike","0.50561","0.50583"
4150,"Bike","0.50583","0.50606"
4151,"Bike","0.50606","0.50628"
4152,"Bike","0.50628","0.50649"
4153,"Bike","0.50649","0.50672"
4154,"Bike","0.50672","0.50694"
4155,"Bike","0.50694","0.50716"
4156,"Bike","0.50716","0.50739"
4157,"Bike","0.50739","0.50761"
4158,"Bike","0.50761","0.50782"
4159,"Bike","0.50782","0.50805"
4160,"Bike","0.50805","0.50827"
4161,"Bike","0.50827","0.50849"
4162,"Bike","0.50849","0.50872"
4163,"Bike","0.50872","0.50894"
4164,"Bike","0.50894","0.50915"
4165,"Bike","0.50915","0.50938"
4166,"Bike","0.50938","0.50960"
4167,"Bike","0.50960","0.50982"
4168,"Bike","0.50982","0.51004"
4169,"Bike","0.51004","0.51026"
4170,"Bike","0.51026","0.51047"
4171,"Bike","0.51047","0.51070"
4172,"Bike","0.51070","0.51092"
4173,"Bike","0.51092","0.51113"
4174,"Bike","0.51113","0.51136"
4175,"Bike","0.51136","0.51157"
4176,"Bike","0.51157","0.51179"
4177,"Bike","0.51179","0.51201"
4178,"Bike","0.51201","0.51223"
4179,"Bike","0.51223","0.51245"
4180,"Bike","0.51245","0.51266"
4181,"Bike","0.51266","0.51289"
4182,"Bike","0.51289","0.51310"
4183,"Bike","0.51310","0.51332"
4184,"Bike","0.51332","0.51353"
4185,"Bike","0.51353","0.51376"
4186,"Bike","0.51376","0.51398"
4187,"Bike","0.51398","0.51419"
4188,"Bike","0.51419","0.51442"
4189,"Bike","0.51442","0.51463"
4190,"Bike","0.51463","0.51485"
4191,"Bike","0.51485","0.51507"
4192,"Bike","0.51507","0.51529"
4193,"Bike","0.51529","0.51551"
4194,"Bike","0.51551","0.51572"
4195,"Bike","0.51572","0.51594"
4196,"Bike","0.51594","0.51616"
4197,"Bike","0.51616","0.51638"
4198,"Bike","0.51638","0.51660"
4199,"Bike","0.51660","0.51682"
4200,"Bike","0.51682","0.51704"
4201,"Bike","0.51704","0.51726"
4202,"Bike","0.51726","0.51748"
4203,"Bike","0.51748","0.51769"
4204,"Bike","0.51769","0.51792"
4205,"Bike","0.51792","0.51814"
4206,"Bike","0.51814","0.51835"
4207,"Bike","0.51835","0.51857"
4208,"Bike","0.51857","0.51880"
4209,"Bike","0.51880","0.51901"
4210,"Bike","0.51901","0.51923"
4211,"Bike","0.51923","0.51945"
4212,"Bike","0.51945","0.51967"
4213,"Bike","0.51967","0.51989"
4214,"Bike","0.51989","0.52011"
4215,"Bike","0.52011","0.52033"
4216,"Bike","0.52033","0.52054"
4217,"Bike","0.52054","0.52077"
4218,"Bike","0.52077","0.52098"
4219,"Bike","0.52098","0.52120"
4220,"Bike","0.52120","0.52142"
4221,"Bike","0.52142","0.52164"
4222,"Bike","0.52164","0.52186"
4223,"Bike","0.52186","0.52208"
4224,"Bike","0.52208","0.52230"
4225,"Bike","0.52230","0.52252"
4226,"Bike","0.52252","0.52273"
4227,"Bike","0.52273","0.52296"
4228,"Bike","0.52296","0.52317"
4229,"Bike","0.52317","0.52338"
4230,"Bike","0.52338","0.52360"
4231,"Bike","0.52360","0.52382"
4232,"Bike","0.52382","0.52404"
4233,"Bike","0.52404","0.52425"
4234,"Bike","0.52425","0.52446"
4235,"Bike","0.52446","0.52469"
4236,"Bike","0.52469","0.52491"
4237,"Bike","0.52491","0.52512"
4238,"Bike","0.52512","0.52535"
4239,"Bike","0.52535","0.52557"
4240,"Bike","0.52557","0.52578"
4241,"Bike","0.52578","0.52601"
4242,"Bike","0.52601","0.52623"
4243,"Bike","0.52623","0.52644"
4244,"Bike","0.52644","0.52667"
4245,"Bike","0.52667","0.52688"
4246,"Bike","0.52688","0.52709"
4247,"Bike","0.52709","0.52730"
4248,"Bike","0.52730","0.52752"
4249,"Bike","0.52752","0.52773"
4250,"Bike","0.52773","0.52794"
4251,"Bike","0.52794","0.52815"
4252,"Bike","0.52815","0.52838"
4253,"Bike","0.52838","0.52859"
4254,"Bike","0.52859","0.52880"
4255,"Bike","0.52880","0.52901"
4256,"Bike","0.52901","0.52924"
4257,"Bike","0.52924","0.52945"
4258,"Bike","0.52945","0.52967"
4259,"Bike","0.52967","0.52989"
4260,"Bike","0.52989","0.53010"
4261,"Bike","0.53010","0.53032"
4262,"Bike","0.53032","0.53053"
4263,"Bike","0.53053","0.53076"
4264,"Bike","0.53076","0.53097"
4265,"Bike","0.53097","0.53119"
4266,"Bike","0.53119","0.53142"
4267,"Bike","0.53142","0.53164"
4268,"Bike","0.53164","0.53185"
4269,"Bike","0.53185","0.53208"
4270,"Bike","0.53208","0.53229"
4271,"Bike","0.53229","0.53251"
4272,"Bike","0.53251","0.53274"
4273,"Bike","0.53274","0.53295"
4274,"Bike","0.53295","0.53317"
4275,"Bike","0.53317","0.53339"
4276,"Bike","0.53339","0.53361"
4277,"Bike","0.53361","0.53383"
4278,"Bike","0.53383","0.53405"
4279,"Bike","0.53405","0.53427"
4280,"Bike","0.53427","0.53449"
4281,"Bike","0.53449","0.53470"
4282,"Bike","0.53470","0.53493"
4283,"Bike","0.53493","0.53514"
4284,"Bike","0.53514","0.53536"
4285,"Bike","0.53536","0.53557"
4286,"Bike","0.53557","0.53580"
4287,"Bike","0.53580","0.53601"
4288,"Bike","0.53601","0.53623"
4289,"Bike","0.53623","0.53645"
4290,"Bike","0.53645","0.53666"
4291,"Bike","0.53666","0.53688"
4292,"Bike","0.53688","0.53709"
4293,"Bike","0.53709","0.53732"
4294,"Bike","0.53732","0.53753"
4295,"Bike","0.53753","0.53774"
4296,"Bike","0.53774","0.53797"
4297,"Bike","0.53797","0.53818"
4298,"Bike","0.53818","0.53840"
4299,"Bike","0.53840","0.53861"
4300,"Bike","0.53861","0.53883"
4301,"Bike","0.53883","0.53904"
4302,"Bike","0.53904","0.53926"
4303,"Bike","0.53926","0.53946"
4304,"Bike","0.53946","0.53968"
4305,"Bike","0.53968","0.53990"
4306,"Bike","0.53990","0.54010"
4307,"Bike","0.54010","0.54031"
4308,"Bike","0.54031","0.54052"
4309,"Bike","0.54052","0.54074"
4310,"Bike","0.54074","0.54095"
4311,"Bike","0.54095","0.54116"
4312,"Bike","0.54116","0.54137"
4313,"Bike","0.54137","0.54159"
4314,"Bike","0.54159","0.54180"
4315,"Bike","0.54180","0.54203"
4316,"Bike","0.54203","0.54225"
4317,"Bike","0.54225","0.54245"
4318,"Bike","0.54245","0.54267"
4319,"Bike","0.54267","0.54283"
4320,"Bike","0.54283","0.54298"
4321,"Bike","0.54298","0.54313"
4322,"Bike","0.54313","0.54329"
4323,"Bike","0.54329","0.54343"
4324,"Bike","0.54343","0.54364"
4325,"Bike","0.54364","0.54381"
4326,"Bike","0.54381","0.54400"
4327,"Bike","0.54400","0.54420"
4328,"Bike","0.54420","0.54443"
4329,"Bike","0.54443","0.54462"
4330,"Bike","0.54462","0.54477"
4331,"Bike","0.54477","0.54496"
4332,"Bike","0.54496","0.54512"
4333,"Bike","0.54512","0.54525"
4334,"Bike","0.54525","0.54541"
4335,"Bike","0.54541","0.54559"
4336,"Bike","0.54559","0.54580"
4337,"Bike","0.54580","0.54598"
4338,"Bike","0.54598","0.54617"
4339,"Bike","0.54617","0.54639"
4340,"Bike","0.54639","0.54658"
4341,"Bike","0.54658","0.54681"
4342,"Bike","0.54681","0.54705"
4343,"Bike","0.54705","0.54726"
4344,"Bike","0.54726","0.54748"
4345,"Bike","0.54748","0.54770"
4346,"Bike","0.54770","0.54791"
4347,"Bike","0.54791","0.54814"
4348,"Bike","0.54814","0.54835"
4349,"Bike","0.54835","0.54856"
4350,"Bike","0.54856","0.54880"
4351,"Bike","0.54880","0.54901"
4352,"Bike","0.54901","0.54924"
4353,"Bike","0.54924","0.54945"
4354,"Bike","0.54945","0.54968"
4355,"Bike","0.54968","0.54990"
4356,"Bike","0.54990","0.55011"
4357,"Bike","0.55011","0.55034"
4358,"Bike","0.55034","0.55054"
4359,"Bike","0.55054","0.55075"
4360,"Bike","0.55075","0.55093"
4361,"Bike","0.55093","0.55113"
4362,"Bike","0.55113","0.55132"
4363,"Bike","0.55132","0.55151"
4364,"Bike","0.55151","0.55172"
4365,"Bike","0.55172","0.55194"
4366,"Bike","0.55194","0.55215"
4367,"Bike","0.55215","0.55237"
4368,"Bike","0.55237","0.55260"
4369,"Bike","0.55260","0.55281"
4370,"Bike","0.55281","0.55303"
4371,"Bike","0.55303","0.55325"
4372,"Bike","0.55325","0.55347"
4373,"Bike","0.55347","0.55368"
4374,"Bike","0.55368","0.55387"
4375,"Bike","0.55387","0.55408"
4376,"Bike","0.55408","0.55428"
4377,"Bike","0.55428","0.55450"
4378,"Bike","0.55450","0.55471"
4379,"Bike","0.55471","0.55493"
4380,"Bike","0.55493","0.55515"
4381,"Bike","0.55515","0.55538"
4382,"Bike","0.55538","0.55559"
4383,"Bike","0.55559","0.55583"
4384,"Bike","0.55583","0.55604"
4385,"Bike","0.55604","0.55626"
4386,"Bike","0.55626","0.55647"
4387,"Bike","0.55647","0.55669"
4388,"Bike","0.55669","0.55690"
4389,"Bike","0.55690","0.55726"
5397,"Bike","0.55726","0.55749"
5398,"Bike","0.55749","0.55774"
5399,"Bike","0.55774","0.55798"
5400,"Bike","0.55798","0.55823"
5401,"Bike","0.55823","0.55846"
5402,"Bike","0.55846","0.55872"
5403,"Bike","0.55872","0.55897"
5404,"Bike","0.55897","0.55920"
5405,"Bike","0.55920","0.55945"
5406,"Bike","0.55945","0.55969"
5407,"Bike","0.55969","0.55993"
5408,"Bike","0.55993","0.56017"
5409,"Bike","0.56017","0.56043"
5410,"Bike","0.56043","0.56068"
5411,"Bike","0.56068","0.56092"
5412,"Bike","0.56092","0.56117"
5413,"Bike","0.56117","0.56140"
5414,"Bike","0.56140","0.56163"
5415,"Bike","0.56163","0.56185"
5416,"Bike","0.56185","0.56207"
5417,"Bike","0.56207","0.56227"
5418,"Bike","0.56227","0.56249"
5419,"Bike","0.56249","0.56270"
5420,"Bike","0.56270","0.56288"
5421,"Bike","0.56288","0.56308"
5422,"Bike","0.56308","0.56329"
5423,"Bike","0.56329","0.56350"
5424,"Bike","0.56350","0.56368"
5425,"Bike","0.56368","0.56397"
5426,"Bike","0.56397","0.56420"
5427,"Bike","0.56420","0.56442"
5428,"Bike","0.56442","0.56462"
5429,"Bike","0.56462","0.56492"
5430,"Bike","0.56492","0.56518"
5431,"Bike","0.56518","0.56541"
5432,"Bike","0.56541","0.56565"
5433,"Bike","0.56565","0.56587"
5434,"Bike","0.56587","0.56612"
5435,"Bike","0.56612","0.56638"
5436,"Bike","0.56638","0.56662"
5437,"Bike","0.56662","0.56687"
5438,"Bike","0.56687","0.56710"
5439,"Bike","0.56710","0.56734"
5440,"Bike","0.56734","0.56757"
5441,"Bike","0.56757","0.56781"
5442,"Bike","0.56781","0.56804"
5443,"Bike","0.56804","0.56828"
5444,"Bike","0.56828","0.56851"
5445,"Bike","0.56851","0.56874"
5446,"Bike","0.56874","0.56898"
5447,"Bike","0.56898","0.56921"
5448,"Bike","0.56921","0.56944"
5449,"Bike","0.56944","0.56967"
5450,"Bike","0.56967","0.56990"
5451,"Bike","0.56990","0.57013"
5452,"Bike","0.57013","0.57035"
5453,"Bike","0.57035","0.57058"
5454,"Bike","0.57058","0.57079"
5455,"Bike","0.57079","0.57101"
5456,"Bike","0.57101","0.57124"
5457,"Bike","0.57124","0.57145"
5458,"Bike","0.57145","0.57167"
5459,"Bike","0.57167","0.57190"
5460,"Bike","0.57190","0.57212"
5461,"Bike","0.57212","0.57234"
5462,"Bike","0.57234","0.57257"
5463,"Bike","0.57257","0.57280"
5464,"Bike","0.57280","0.57303"
5465,"Bike","0.57303","0.57326"
5466,"Bike","0.57326","0.57348"
5467,"Bike","0.57348","0.57371"
5468,"Bike","0.57371","0.57394"
5469,"Bike","0.57394","0.57417"
5470,"Bike","0.57417","0.57439"
5471,"Bike","0.57439","0.57460"
5472,"Bike","0.57460","0.57482"
5473,"Bike","0.57482","0.57505"
5474,"Bike","0.57505","0.57526"
5475,"Bike","0.57526","0.57548"
5476,"Bike","0.57548","0.57571"
5477,"Bike","0.57571","0.57593"
5478,"Bike","0.57593","0.57615"
5479,"Bike","0.57615","0.57638"
5480,"Bike","0.57638","0.57660"
5481,"Bike","0.57660","0.57683"
5482,"Bike","0.57683","0.57705"
5483,"Bike","0.57705","0.57727"
5484,"Bike","0.57727","0.57750"
5485,"Bike","0.57750","0.57771"
5486,"Bike","0.57771","0.57793"
5487,"Bike","0.57793","0.57816"
5488,"Bike","0.57816","0.57838"
5489,"Bike","0.57838","0.57860"
5490,"Bike","0.57860","0.57884"
5491,"Bike","0.57884","0.57906"
5492,"Bike","0.57906","0.57928"
5493,"Bike","0.57928","0.57951"
5494,"Bike","0.57951","0.57972"
5495,"Bike","0.57972","0.57994"
5496,"Bike","0.57994","0.58017"
5497,"Bike","0.58017","0.58039"
5498,"Bike","0.58039","0.58060"
5499,"Bike","0.58060","0.58083"
5500,"Bike","0.58083","0.58104"
5501,"Bike","0.58104","0.58126"
5502,"Bike","0.58126","0.58147"
5503,"Bike","0.58147","0.58169"
5504,"Bike","0.58169","0.58191"
5505,"Bike","0.58191","0.58213"
5506,"Bike","0.58213","0.58235"
5507,"Bike","0.58235","0.58256"
5508,"Bike","0.58256","0.58278"
5509,"Bike","0.58278","0.58299"
5510,"Bike","0.58299","0.58321"
5511,"Bike","0.58321","0.58343"
5512,"Bike","0.58343","0.58364"
5513,"Bike","0.58364","0.58387"
